URL,ITEM_ID,CATEGORY_ID,TITLE,IMAGES,SOLD_PRICE,BROWSE_COUNT,WANT_COUNT,COLLECT_COUNT,QUANTITY,GMT_CREATE,SELLER_ID
https://www.goofish.com/item?id=995598771021,,,,,,,,,,,
https://www.goofish.com/item?id=894551126004,,,,,,,,,,,
https://www.goofish.com/item?id=1013071198630,,,,,,,,,,,
https://www.goofish.com/item?id=1014811584144,,,,,,,,,,,
https://www.goofish.com/item?id=996125853785,,,,,,,,,,,
https://www.goofish.com/item?id=1000358674856,,,,,,,,,,,
https://www.goofish.com/item?id=1013982777393,,,,,,,,,,,
https://www.goofish.com/item?id=981163174700,,,,,,,,,,,
https://www.goofish.com/item?id=1014740736560,,,,,,,,,,,
https://www.goofish.com/item?id=856027427526,,,,,,,,,,,
https://www.goofish.com/item?id=822905486212,,,,,,,,,,,
https://www.goofish.com/item?id=1006288260037,,,,,,,,,,,
https://www.goofish.com/item?id=1008772082490,,,,,,,,,,,
https://www.goofish.com/item?id=951385382779,,,,,,,,,,,
https://www.goofish.com/item?id=1006375261876,,,,,,,,,,,
https://www.goofish.com/item?id=1013445561048,,,,,,,,,,,
https://www.goofish.com/item?id=840774648500,,,,,,,,,,,
https://www.goofish.com/item?id=1012576335760,,,,,,,,,,,
https://www.goofish.com/item?id=1008105178153,,,,,,,,,,,
https://www.goofish.com/item?id=1010331035173,,,,,,,,,,,
https://www.goofish.com/item?id=1012333999752,,,,,,,,,,,
https://www.goofish.com/item?id=874309600667,,,,,,,,,,,
https://www.goofish.com/item?id=989284050097,,,,,,,,,,,
https://www.goofish.com/item?id=1002485047991,,,,,,,,,,,
https://www.goofish.com/item?id=900701621541,,,,,,,,,,,
https://www.goofish.com/item?id=1013482961584,,,,,,,,,,,
https://www.goofish.com/item?id=1000249065320,,,,,,,,,,,
https://www.goofish.com/item?id=1013715617331,,,,,,,,,,,
https://www.goofish.com/item?id=977731035182,,,,,,,,,,,
https://www.goofish.com/item?id=1012570203026,,,,,,,,,,,
https://www.goofish.com/item?id=1008575399324,,,,,,,,,,,
https://www.goofish.com/item?id=714383848886,,,,,,,,,,,
